newsgroup,id,text
sci.electronics,54499,In article <1993Apr27.152314.28798@donau.et.tudelft.nl> ferry@dutentb.et.tudelft.nl (Ferry Toth) writes:
sci.electronics,54499,>Subject: **** And now serious: E-Magazine *****
sci.electronics,54499,>Summary: How about starting a group where scientific articles can be pre-publish
sci.electronics,54499,">Keywords: Scientific papers, Electronic magazine"
sci.electronics,54499,>
sci.electronics,54499,>For some time I've been thinking about the possibility of starting a group
sci.electronics,54499,>where scientific articles can be published (or perhaps just summaries).
sci.electronics,54499,>Possible advantages would be:
sci.electronics,54499,>* Free distribution
sci.electronics,54499,>* Fast acceptance
sci.electronics,54499,>* Online discussion between authors and readers
sci.electronics,54499,>
sci.electronics,54499,>This would be possible with one group with a moderator for publishing the
sci.electronics,54499,>articles and one perhaps without for discussion.
sci.electronics,54499,
sci.electronics,54499,
sci.electronics,54499,"I think its a great, but idealistic idea. A reseacher will first of all try "
sci.electronics,54499,"to publish a worthy paper in a credible, professional magazine and not in a "
sci.electronics,54499,community like USENET which is infamous for lots (not all) of junk 
sci.electronics,54499,"information. The papers that will be ""published"" here will, in general, be "
sci.electronics,54499,"of low quality. Also, it is improbable that any credit will be given to a "
sci.electronics,54499,"researcher who publish here - and sadly, that is nowadays a main reason for "
sci.electronics,54499,publishing.
sci.electronics,54499,
sci.electronics,54499,USENET is great for informal discussions and free exchange of ideas - keep 
sci.electronics,54499,"it like that. A new, specialist group is just not worth it."
sci.electronics,54499,
sci.electronics,54499,- gerrit
sci.electronics,54500,From: wtm@uhura.neoucom.edu (Bill Mayhew)
sci.electronics,54500,Subject: Re: Why circuit boards are green?
sci.electronics,54500,Organization: Northeastern Ohio Universities College of Medicine
sci.electronics,54500,Lines: 17
sci.electronics,54500,
sci.electronics,54500,Fiberglass boards are available in several colors.  Sitting right
sci.electronics,54500,"here, I have unetched board stock that is white, blue, green and"
sci.electronics,54500,yellow respectively.  I've also seen black boards.
sci.electronics,54500,
sci.electronics,54500,Solder mask is available in a variety of colors too.  Depending on
sci.electronics,54500,"the supplier, the color helps indentify the material."
sci.electronics,54500,
sci.electronics,54500,Don't forget conformal coating.
sci.electronics,54500,
sci.electronics,54500,I don't think I've seen phenolic impregnated paper boards in
sci.electronics,54500,"anything other than the familar brown, but it would not be"
sci.electronics,54500,difficult to add a dye to change the color.
sci.electronics,54500,
sci.electronics,54500,-- 
sci.electronics,54500,Bill Mayhew      NEOUCOM Computer Services Department
sci.electronics,54500,"Rootstown, OH  44272-9995  USA    phone: 216-325-2511"
sci.electronics,54500,wtm@uhura.neoucom.edu (140.220.1.1)    146.580: N8WED
sci.electronics,54501,From: CONRADIE@firga.sun.ac.za (Gerrit Conradie)
sci.electronics,54501,Subject: Re: How to make the disks copy protected (continued)
sci.electronics,54501,"Organization: University of Stellenbosch, SA"
sci.electronics,54501,Lines: 31
sci.electronics,54501,
sci.electronics,54501,In article <sehari.735962071@du139-201.cc.iastate.edu> sehari@iastate.edu (Babak Sehari) writes:
sci.electronics,54501,>From: sehari@iastate.edu (Babak Sehari)
sci.electronics,54501,>Subject: How to make the disks copy protected (continued)
sci.electronics,54501,">Date: Wed, 28 Apr 1993 01:54:31 GMT"
sci.electronics,54501,>---
sci.electronics,54501,>
sci.electronics,54501,">The discussion under the old topic went in the wrong direction.  Some people,"
sci.electronics,54501,">instead of discussing the issue itself, they decided to discuss the"
sci.electronics,54501,">non-technical part of the issue.  So, Here I go with my limited knowledge"
sci.electronics,54501,>about this issue.  Hoping you guys cut the crap and talk about the real
sci.electronics,54501,>technical ways to do this.  The methods that I am aware that are effective
sci.electronics,54501,>are:
sci.electronics,54501,>
sci.electronics,54501,">1- Laser hole burning.  This would leave the disk damaged, so if you format"
sci.electronics,54501,>   that particular sector of the disk you can not write to it.  It is very 
sci.electronics,54501,                                           ^^^^^^^^^^^^^^^^^^^
sci.electronics,54501,Laser holes are (or were) used to prevent someone from making exact copies 
sci.electronics,54501,"of a disk. You do not want to write to the damaged disk, only read and use "
sci.electronics,54501,the programs.
sci.electronics,54501,
sci.electronics,54501,>   hard for crackers to damage the disk exactly the same way.
sci.electronics,54501,>
sci.electronics,54501,
sci.electronics,54501,I remember a program called Copywrite that could copy a disk with a laser 
sci.electronics,54501,hole in it. I think it simulates the laser hole. After copying the disk the 
sci.electronics,54501,"program is, if necessary, used in conjunction with a program called Nokey or "
sci.electronics,54501,something. (The program tells you which program to use)
sci.electronics,54501,
sci.electronics,54501,No solution.
sci.electronics,54501,
sci.electronics,54501,- gerrit
sci.electronics,54502,From: CONRADIE@firga.sun.ac.za (Gerrit Conradie)
sci.electronics,54502,Subject: Re: info on flux gate coils/magnetometer?
sci.electronics,54502,"Keywords: flux gate, magnetometer."
sci.electronics,54502,"Organization: University of Stellenbosch, SA"
sci.electronics,54502,Lines: 19
sci.electronics,54502,
sci.electronics,54502,In article <bbuck.735977235@Endor> bbuck@Endor.sim.es.com (Bryce Buck) writes:
sci.electronics,54502,>Subject: info on flux gate coils/magnetometer?
sci.electronics,54502,">Keywords: flux gate, magnetometer."
sci.electronics,54502,>I am interested in finding sources and design information on flux gate coils 
sci.electronics,54502,>or flux gate magnetometers (digital compass). Please respond via E-mail.
sci.electronics,54502,
sci.electronics,54502,"Sorry, my news reader doesn't want to reply."
sci.electronics,54502,
sci.electronics,54502,"1) Ling, S.C. ""Fluxgate magetometer for Space Application"", IEEE Journal "
sci.electronics,54502,"Spacecraft, Vol. 1, No. 2, March-April 1964, pp 175-180."
sci.electronics,54502,
sci.electronics,54502,"Oldish, but usable. Background information"
sci.electronics,54502,
sci.electronics,54502,"2) ""Fluxgate magnetometry"", Electronics world + Wireless world, September "
sci.electronics,54502,"1991, pp. 726-732."
sci.electronics,54502,
sci.electronics,54502,Great! Circuit diagrams etc for building an electronuc compass
sci.electronics,54502,
sci.electronics,54502,- gerrit
sci.electronics,54503,From: rdell@cbnewsf.cb.att.com (richard.b.dell)
sci.electronics,54503,Subject: Re: Lead ACid Batteries Part 2!!!
sci.electronics,54503,Organization: AT&T
sci.electronics,54503,Lines: 58
sci.electronics,54503,
sci.electronics,54503,In article <C6728H.Luy@cbfsb.cb.att.com> rdell@cbnewsf.cb.att.com (richard.b.dell) writes:
sci.electronics,54503,>In article <1993Apr27.211036.1@ulkyvx.louisville.edu> jhwhit01@ulkyvx.louisville.edu writes:
sci.electronics,54503,">>In article <1993Apr26.221422.17208@mprgate.mpr.ca>, vanderby@mprgate.mpr.ca (David Vanderbyl) writes:"
sci.electronics,54503,>>
sci.electronics,54503,><lots of stuff deleted>
sci.electronics,54503,>
sci.electronics,54503,>>The lead-acid secondary cell discharge reaction is EXOTHERMIC.  I am glad
sci.electronics,54503,>>you do not dispute this point.  If you don't want the lead storage battery
sci.electronics,54503,">>to discharge, it should be stored such that its charged state is the"
sci.electronics,54503,">>equilibrium state.  During winter, the ground, be it covered with"
sci.electronics,54503,">>concrete, dirt, or wood, maintains a cooler temperature on average than"
sci.electronics,54503,>>the surrounding air or the battery.  The heat capacity of air is less than
sci.electronics,54503,">>that of concrete, dirt, or wood, so it heats faster.  Conversely, air cools"
sci.electronics,54503,">>faster, too."
sci.electronics,54503,>>
sci.electronics,54503,>>The normal storage procedure for a battery is to leave it in an unheated
sci.electronics,54503,>>garage or basement.  The storage surface is often cooler than the
sci.electronics,54503,">>surrounding air, with the battery temperature somewhere in-between.  E.g.,"
sci.electronics,54503,">>the basement air temperature may be 70 F, the floor temperature 65 F, and"
sci.electronics,54503,>>the battery temperature 66 F.
sci.electronics,54503,>>
sci.electronics,54503,>>The air temperature is HIGHER than the battery temperature.  The heat of
sci.electronics,54503,>>reaction is not going to move up the gradient.  The floor temperature is
sci.electronics,54503,">>LOWER than the battery temperature, and heat is going to move to it.  The"
sci.electronics,54503,>>floor is an incredible heat sink.
sci.electronics,54503,>>
sci.electronics,54503,>
sci.electronics,54503,">Might depend on where you live .. I know locally, for most of the winter"
sci.electronics,54503,">the ground, and concrete floor, within sheds and garages (unheated) is"
sci.electronics,54503,>signifacantly warmer than the average air temperature.  The air does get
sci.electronics,54503,">warmer during the day, but during the night, the ground and concrete"
sci.electronics,54503,">is definitely warmer, especially when protected by the walls from the"
sci.electronics,54503,>albedo effect.  And the nights are longer by several hours than the
sci.electronics,54503,>days.
sci.electronics,54503,>
sci.electronics,54503,><rest of quoted text deleted>
sci.electronics,54503,>>
sci.electronics,54503,>>Jeff White       jhwhit01@ulkyvx.louisville.edu
sci.electronics,54503,>
sci.electronics,54503,>Richard Dell
sci.electronics,54503,
sci.electronics,54503,"Sorry about following up my own article, but I wanted to continue"
sci.electronics,54503,that what might be being missed here is that the important thing
sci.electronics,54503,"might not be temperature differences per se, but the action of"
sci.electronics,54503,heat sinking the battery.
sci.electronics,54503,
sci.electronics,54503,"Perhap someone could conduct an experiment, taking two identical"
sci.electronics,54503,"lead acid batteries, placing both on wooden shelves, but putting"
sci.electronics,54503,one of them in a water bath designed to act as a heat sink.  This
sci.electronics,54503,"would eliminate the 'concrete floor effect', and keep both batteries"
sci.electronics,54503,at the same ambient temperature.
sci.electronics,54503,
sci.electronics,54503,"I think the argument over temperatures is not pertinent, but the"
sci.electronics,54503,one over heat conductance and removing the exothermic heat may have
sci.electronics,54503,some validity.
sci.electronics,54503,
sci.electronics,54503,Richard Dell
sci.electronics,54503,
sci.med,59639,From: antonio@qualcom.qualcomm.com (Franklin Antonio)
sci.med,59639,Subject: Re: Thermoscan ear thermometer
sci.med,59639,Nntp-Posting-Host: qualcom.qualcomm.com
sci.med,59639,"Organization: Qualcomm, Inc., San Diego, CA"
sci.med,59639,Lines: 39
sci.med,59639,
sci.med,59639,In article <ASHWIN.93May1225032@leo.gatech.edu> ashwin@cc.gatech.edu (Ashwin Ram) writes:
sci.med,59639,">Does the ""Thermoscan"" instrument really work?  It is supposed to give you a"
sci.med,59639,>fast and accurate temperature reading in the ear.  How far in the ear does
sci.med,59639,>one have to insert the instrument?  Is it worth the $100 it is currently
sci.med,59639,>selling for?
sci.med,59639,
sci.med,59639,"No, they do not work well.  My doctor started using one recently, and I"
sci.med,59639,thought the concept was so amazing that I bought one too.  
sci.med,59639,
sci.med,59639,The thing works by reading the infrared emissions from the ear drum.
sci.med,59639,"The ear drum is hotter than the ear canal walls, so you have to point"
sci.med,59639,the thing very carefully.  This means tugging on the top of the ear
sci.med,59639,"to straighten out the ear canal, then inserting the thing snugly, then"
sci.med,59639,"pushing a button.  Unfortunately, there are many things that can go wrong."
sci.med,59639,It is almost impossible to aim the thing correctly when you do it on 
sci.med,59639,"yourself.  I get readings which differ from each other by up to 2 degrees,"
sci.med,59639,and may differ from an oral thermometer by up to 2 degrees.  
sci.med,59639,
sci.med,59639,"I talked to one of the nurses in my doctor's office recently about this,"
sci.med,59639,"and she said she didn't like them either, for same reasons.  She did give"
sci.med,59639,"me some instruction on how to tug on my ear, and what correct insertion"
sci.med,59639,"feels like, but she said she thought it was impossible to do correctly"
sci.med,59639,on one's self.  She also said that she and other nurses had complained to
sci.med,59639,"the company about inaccurate readings, and that someone from the company"
sci.med,59639,had told them to take great care to clean the infrared window at the end
